Befehl:,soll SKR03,haben SKR03,profit center, ,Betreff,Betrag (brutto),"Zuordnung
Mnt",Buchungstag Wertstellung,"0,00 €",grün ist okay,BW,AN,RW,JM,KR,IK,SR,Extern,Rest
ER,,,K,10068-10003_HB_mobileApp,HB - Mobile Entwichklung - Terence Küderle,"2.891,70 €",2018-11,11.12.2018,"378.104,52 €","378.104,52 €",,,,,,,,,
AR,,,JM,CeweAgil,RG Sept. | Katja | Rechnung 2018-11-14-10239-10009,"476,00 €",2018-09,11.12.2018,"378.580,52 €",,,,,,"400,00 €",,,,"0,00 €"
AR,,,K,10091-10029_Otto_CloudArchitekturCoaching,RG Okt. | Marcel Böttcher | Rechnung 2018-11-22-10243-10029,"12.138,00 €",2018-10,11.12.2018,"390.718,52 €",,,,,,,,,"10.200,00 €","0,00 €"
AR,,,JM,LufthansaIndustrySolutions,"Rechnung-2018-11-19-10241-10050-10050 --> gutgeschrieben wg. falschem Firmennnamen
Rechnung-2018-11-20-10242-10050-10050","2.786,98 €",2018-11,13.12.2018,"393.505,50 €",,,,,"2.342,00 €",,,,,"0,00 €"
LNSteuer,,,AB,,Lohnsteuer November,"649,37 €",2018-11,13.12.2018,"392.856,13 €",,,,,,,,,,
LNSteuer,,,BW,,Lohnsteuer November,"1.490,09 €",2018-11,13.12.2018,"391.366,04 €",,,,,,,,,,
LNSteuer,,,KR,,Lohnsteuer November,"1.499,50 €",2018-11,13.12.2018,"389.866,54 €",,,,,,,,,,
LNSteuer,,,KR,,Lohnsteuer November,"3.399,21 €",2018-11,13.12.2018,"386.467,33 €",,,,,,,,,,
LNSteuer,,,IK,,Lohnsteuer November,"1.304,19 €",2018-11,13.12.2018,"385.163,14 €",,,,,,,,,,
AR,,,"KR, JM",EWE-Ingo,RG Okt. | Ingo | Rechnung 2018-11-08-10232,"603,93 €",2018-10,13.12.2018,"385.767,07 €",,,,,,,"507,50 €",,,"0,00 €"
ER,,,K,,20181125 - WWK - Faktor4 - Reisekosten,"296,63 €",2018-11,13.12.2018,"385.470,44 €",,,,,,,,,,
ER,,,K,,20181206-rka-kr-EWE,"206,40 €",2018-11,13.12.2018,"385.264,04 €",,,,,,,,,,
ER,,,K,,Moderation k_Retro - Jens Leckzut - Rechnung R09,"833,00 €",2018-11,13.12.2018,"384.431,04 €",,,,,,,,,,
ER,,,K,,Reisekostenabrechnung 20181114-belege-JM 08.12.18,"507,41 €",2018-11,13.12.2018,"383.923,63 €",,,,,,,,,,
ER,,,K,10079-10045_Audi_agiles_Choaching,Reisekostenabrechnung 20181120-RKA-Audi-JM 08.12.18,"409,10 €",2018-11,13.12.2018,"383.514,53 €",,,,,,,,,,
ER,,,K,,Reisekostenabrechnung 20181 126-WWK 08.12.18,"137,75 €",2018-11,13.12.2018,"383.376,78 €",,,,,,,,,,
ER,,,IK,,Abrechnung-285639-IngoVonKomrowski,"248,98 €",2018-11,13.12.2018,"383.127,80 €",,,,,,,,,,
ER,,,IK,,Abrechnung-285640-IngoVonKomrowski,"246,73 €",2018-11,13.12.2018,"382.881,07 €",,,,,,,,,,
ER,,,IK,,Abrechnung-285643-IngoVonKomrowski,"248,98 €",2018-11,13.12.2018,"382.632,09 €",,,,,,,,,,
ER,,,IK,,Abrechnung-289797-IngoVonKomrowski,"248,98 €",2018-11,13.12.2018,"382.383,11 €",,,,,,,,,,
ER,,,K,,Xing Event - Kanban Schulung - Stornierung - Rechnungsnr.: 120180192993,"3.205,96 €",2018-11,13.12.2018,"379.177,15 €","379.177,15 €",,,,,,,,,
ER,,,K,Jungheinrich-Joris&Marcel,Joris Schoor - Jungheinrich - Rechnungsnr. 16,"20.908,30 €",2018-11,14.12.2018,"358.268,85 €",,,,,,,,,,
UstVZ,,,K,,STEUERKASSE HAMBURG STEUERNR 046/638/02084 UMS.ST OKT.18 ,"20.213,44 €",2018-11,14.12.2018,"338.055,41 €",,,,,,,,,,
ER,,,K,,20181214-rka-kr-IT-Tage - Reisekosten ,"367,85 €",2018-12,14.12.2018,"337.687,56 €",,,,,,,,,,
ER,,,K,,2018-12 Belegabrechnung AN - Belege 2018 -Weihnachtsfeier,"81,54 €",2018-12,14.12.2018,"337.606,02 €",,,,,,,,,,
ER,,,K,,20181214 - kommitment Xmasfeier Wein  - AN,"150,00 €",2018-12,14.12.2018,"337.456,02 €",,,,,,,,,,
ER,,,K,10068-10003_HB_mobileApp,Norman Holz - Hanseatic Bank - Rechnung Nr. R-20181203-63,"8.353,80 €",2018-11,17.12.2018,"329.102,22 €",,,,,,,,,,
ER,,,BW,,Telekom,"79,88 €",2018-12,17.12.2018,"329.022,34 €",,,,,,,,,,
ER,,,AN,,Telekom,"59,89 €",2018-12,17.12.2018,"328.962,45 €",,,,,,,,,,
ER,,,K,,sipgate - Telefonie Büro ,"25,00 €",2018-12,17.12.2018,"328.937,45 €",,,,,,,,,,
SV-Beitrag,,,IK,,Techniker Krankenkasse BNR: 93525026 B5640518130 Beitraege 11/18,"798,72 €",2018-11,17.12.2018,"328.138,73 €",,,,,,,,,,
AR,,,JM,Jungheinrich-Joris,RG Nov. | Joris | Rechnung 2018-11-06-10227,"21.866,25 €",2018-10,17.12.2018,"350.004,98 €",,,,,,,,,"18.375,00 €","0,00 €"
AR,,,JM,HB-EmployerBranding,RG Nov. | Johannes | Rechnung 2018-12-11-10260-10003,"3.279,94 €",2018-11,17.12.2018,"353.284,92 €",,,,,"2.756,25 €",,,,,"0,00 €"
AR,,,JM,Danfoss,"RG Nov. | Johannes | Rechnung 2018-11-27-10249-10046, 
nach mite Stunden verteilt, BW: 8,5, KR: 4,5, JM 20","4.657,10 €",2018-11,18.12.2018,"357.942,02 €","357.942,02 €","927,00 €",,,"2.181,00 €","490,00 €",,,,"315,53 €"
AR,,,"JM, AN",10080-10040_WWK/Intersoft Agile Begleitung,RG Nov. | Anke & Johannes | Rechnung 2018-12-12-10266-10021 ,"8.075,42 €",2018-11,19.12.2018,"366.017,44 €",,,"3.037,50 €",,"3.375,00 €",,,,"373,57 €","0,00 €"
ER,,,AN,,Wolkesicher,"4,99 €",2018-12,19.12.2018,"366.012,45 €",,,,,,,,,,
AR,,,BW,10045-10029_Kanban_EC-IT,RG Okt. | Ben | Rechnung 2018-11-09-10237,"30.977,13 €",2018-10,19.12.2018,"396.989,58 €",,"7.431,25 €",,,,,,,"18.599,95 €","0,00 €"
AR,,,AN,Almuni Uni HH,RG Nov. | Anke | Rechnung 2018-11-27-10244-10047,"595,00 €",2018-11,19.12.2018,"397.584,58 €",,,"500,00 €",,,,,,,"0,00 €"
ER,,,K,,Thiemer & Ralf - Re. Nr.10745-03,"1.582,70 €",2018-11,20.12.2018,"396.001,88 €",,,,,,,,,,
ER,,,K,10091-10029_Otto_CloudArchitekturCoaching,Otto | Marcel Böttcher | RG 315 ,"3.843,70 €",2018-11,21.12.2018,"392.158,18 €",,,,,,,,,,
ER,,,K,Jungheinrich-Marcel Cloud Beratung,Jungheinrich | Marcel Böttcher | Rechnung 312,"6.664,00 €",2018-11,21.12.2018,"385.494,18 €",,,,,,,,,,
ER,,,K,,Abrechnung Kreditkarte ,"2.623,32 €",2018-12,21.12.2018,"382.870,86 €",,,,,,,,,,
SV-Beitrag,,,AB,,DAK-Gesundheit Beitraege 01.12.2018 - 31.12.2018,"1.289,40 €",2018-12,21.12.2018,"381.581,46 €",,,,,,,,,,
SV-Beitrag,,,BW,,"KKH HAUPTVERW., HANNOVER BEITRAG 12/18 FUER 93525026 KOMMISTMENT GMBH + CO. KG SOZIALVERSICHERUNGSBEITRAG KKH","1.389,09 €",2018-12,21.12.2018,"380.192,37 €",,,,,,,,,,
SV-Beitrag,,,KR,,Anteilig Katja | Techniker Krankenkasse BNR: 93525026 B5640518130 Beitraege 12/18,"2.252,79 €",2018-12,21.12.2018,"377.939,58 €",,,,,,,,,,
SV-Beitrag,,,IK,,Anteilig Ingo | Techniker Krankenkasse BNR: 93525026 B5640518130 Beitraege 12/18,"1.330,70 €",2018-12,21.12.2018,"376.608,88 €",,,,,,,,,,
SKR03,1525,1200,K,,Mindspace Kaution ,"4.462,50 €",2018-12,21.12.2018,"372.146,38 €",,,,,,,,,,
ER,,,JM,,"Inmeditas | Rechnung 2018 -1412, Thorsten Brügge","481,95 €",2018-12,21.12.2018,"371.664,43 €",,,,,,,,,,
ER,,,K,,AB | Umzug Mindspace - Kartons,"22,50 €",2018-12,21.12.2018,"371.641,93 €",,,,,,,,,,
ER,,,K,,sitegeist | Catering Jun. - Aug.18 | M-RG-10520,"1.053,90 €",2018-10,21.12.2018,"370.588,03 €","370.588,03 €",,,,,,,,,
ER,,,K,,Umzug - Ikea Garderobenständer,"14,99 €",2018-12,21.12.2018,"370.573,04 €",,,,,,,,,,
AR,,,JM,10068-10003_HB_mobileApp,RG Nov. | Norman&Terence | Rechnung 2018-12-11-10261-10003,"12.807,38 €",2018-11,21.12.2018,"383.380,42 €",,,,,,,,,"10.762,50 €","0,00 €"
SKR03,1525,1200,K,,Kaution Mindspace | Rückzahlung ,"-5.247,90 €",2018-12,24.12.2018,"388.628,32 €",,,,,,,,,,
ER,,,K,,KoopLoft Weihnachtsfeier - Rechnungsnummer 398,"1.499,40 €",2018-12,27.12.2018,"387.128,92 €",,,,,,,,,,
Gehalt,,,AB,,Gehalt 2018-12,"2.315,66 €",2018-12,27.12.2018,"384.813,26 €",,,,,,,,,,
Gehalt,,,BW,,Gehalt 2018-12,"3.828,55 €",2018-12,27.12.2018,"380.984,71 €",,,,,,,,,,
Gehalt,,,KR,,Gehalt 2018-12,"3.422,16 €",2018-12,27.12.2018,"377.562,55 €",,,,,,,,,,
Gehalt,,,IK,,Gehalt 2018-12,"3.211,97 €",2018-12,27.12.2018,"374.350,58 €",,,,,,,,,,
ER,,,K,10080-10040_WWK/Intersoft Agile Begleitung,Marcel Böttcher | RG 317,"2.891,70 €",2018-12,27.12.2018,"371.458,88 €",,,,,,,,,,
ER,,,K,,Thiemer&Ralf | Lohnbuchführung | Rechnung Nr. 10745-041,"207,30 €",2018-12,27.12.2018,"371.251,58 €",,,,,,,,,,
ER,,,K,,Ania Groß | Sketchnotes | Rechnung 2018150,"1.190,00 €",2018-12,27.12.2018,"370.061,58 €",,,,,,,,,,
ER,,,K,,Thiemer & Ralf | Buchführung Nov.2018,"541,45 €",2018-12,27.12.2018,"369.520,13 €",,,,,,,,,,
ER,,,K,10045-10029_Kanban_EC-IT,sitegeist |  M-RG-10711,"17.448,26 €",2018-11,27.12.2018,"352.071,87 €",,,,,,,,,,
ER,,,K,10045-10029_Kanban_EC-IT,sitegeist | M-RG-10771,"9.745,62 €",2018-12,27.12.2018,"342.326,25 €",,,,,,,,,,
ER,,,K,EWE,Susanne Bartel | Kanban Schulung | Re-2018-108,"9.996,00 €",2018-12,27.12.2018,"332.330,25 €",,,,,,,,,,
ER,,,K,,hauptsache.net | Rechnung 11117-18,"238,00 €",2018-12,27.12.2018,"332.092,25 €",,,,,,,,,,
ER,,,K,10079-10045_Audi_agiles_Choaching,Jutta Eckstein | Rechnungsnr.: 18-12-37,"2.284,80 €",2018-12,27.12.2018,"329.807,45 €",,,,,,,,,,
ER,,,IK,EWE-Ingo,Reisekosten | Abrechnung-291272-IngoVonKomrowski,"271,93 €",2018-12,27.12.2018,"329.535,52 €",,,,,,,,,,
ER,,,IK,EWE-Ingo,Reisekosten | Abrechnung-291274-IngoVonKomrowski,"156,60 €",2018-12,27.12.2018,"329.378,92 €",,,,,,,,,,
ER,,,IK,EWE-Ingo,Reisekosten | Abrechnung-291278-IngoVonKomrowski,"402,13 €",2018-12,27.12.2018,"328.976,79 €",,,,,,,,,,
ER,,,K,,Ingo Bücher | Abrechnung-293751-IngoVonKomrowski,"61,99 €",2018-12,27.12.2018,"328.914,80 €",,,,,,,,,,
ER,,,IK,EWE-Ingo,Reisekosten | Abrechnung-293758-IngoVonKomrowski,"248,73 €",2018-12,27.12.2018,"328.666,07 €",,,,,,,,,,
ER,,,K,10097-10009_Cewe_IT-Architekturworkshop,Marcel | Rechnung 318,"4.412,62 €",2018-12,27.12.2018,"324.253,45 €",,,,,,,,,,
ER,,,JM,,1und1 ,"29,99 €",2018-12,27.12.2018,"324.223,46 €",,,,,,,,,,
AR,,,"KR, JM",EWE-Katja,RG Dez. | Kanban Schulung Susanne Bartel | Rechnung 2018-12-17-10268-10034,"15.232,00 €",2018-12,27.12.2018,"339.455,46 €",,,,,,,,,"12.800,00 €","0,00 €"
ER,,,JM,,congstar,"32,48 €",2018-12,27.12.2018,"339.422,98 €",,,,,,,,,,
SV-Beitrag,,,AB,,SEPA-Basislastschrift DAK-Gesundheit Beitraege 01.12.2018 - 31.12.2018,"322,35 €",2018-12,27.12.2018,"339.100,63 €",,,,,,,,,,
AR,,,JM,HB-EmployerBranding,DOPPELT BEZAHLT: HB - Rechnung 2018-12-11-10260-10003,"3.279,94 €",2018-11,27.12.2018,"342.380,57 €",,,,,,,,,,"2.756,25 €"
AR,,,K,HB-Projektraum,mindspace meeting rooms - Rechnung 2018-12-10-10252-10003,"5.075,35 €",2018-11,28.12.2018,"347.455,92 €",,,,,,,,,,"4.265,00 €"
ER,,,K,,Kontoführung Abrechnung vom 28.12.2018,"25,56 €",2018-12,30.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4900,1518,K,,Anzahlung Roth Agile Culture Camp 26.01.2019 vom 26.10.2018,"300,00 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,970,2735,K,,Auflösung Rest BG 2017,"12,82 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,977,2020,K,,Auflösung 2017 (Rest Rückstellung laut TR),"142,25 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,1755,8610,K,,"8610 Verrechnete sonstige Sachbezüge 446,40","446,40 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4120,970,K,,"sonstige Rückstellung laut Jahresabschluss T&R
Berufsgenossenschaft: 100","100,00 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,8000,970,K,,"Rückstellunng für 
Buchungsdifferenzen zwischen kontrol und T&R.
Was            | T&R           | kontrol
Rohergebnis      1.759.147,92    1.758.526,17


Delta: 3.491,98 
","-621,75 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4120,970,K,,"Rückstellunng für 
Buchungsdifferenzen zwischen kontrol und T&R.
Was            | T&R           | kontrol

Personalaufwand   -372.504,38     -370.837,81


Delta: 3.491,98 
","1.666,57 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4900,970,K,,"Rückstellunng für 
Buchungsdifferenzen zwischen kontrol und T&R.
Was            | T&R           | kontrol

sonstige_betAw    -780.525,56     -778.078,40

Delta: 2.447,16
","2.447,16 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4320,956,K,,GWSteuerRückstellung 2017,"34.800,00 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4120,965,BW,,Rückstellung Bonus Ben,"123.000,00 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4120,965,KR,,Rückstellung Bonus Katja,"36.662,50 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4120,965,IK,,Rückstellung Bonus Ingo,"9.216,69 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,25,4900,K,,Umbuchung Fotos Netto auf Anlage,"210,08 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,380,4822,JM,,AFA Birdy Dienstfahrrad,"0,00 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,380,4900,K,,Fahrrad Brompton H6L Ivory,"2.117,61 €",2018-06,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,380,4900,K,,"Faltrad Birdy, v. privat","1.550,00 €",2018-10,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,380,4900,K,,Gepäckträger Birdy,"83,19 €",2018-10,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,380,4900,K,,Beleuchtungsset Birdy,"21,00 €",2018-10,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,25,4830,K,,Abschreibung immaterielle VermG,"-3.265,08 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,410,4830,K,,Abschreibungen auf Sachanlagen,"-4.217,13 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,380,4832,K,,Normalabschreibung Kfz,"-789,80 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,380,4900,BW,,Yamaha Giggle 50,"1.588,24 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,380,4900,JM,,Fahrrad Birdy Rohloff Gen3,"3.351,76 €",2018-03,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,410,4900,K,,"MacBook Pro 2017 15""","2.368,91 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,410,4900,K,,Apple iPad Pro 256GB,"994,96 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,410,4900,K,,MacBook Pro 13.3 silber,"1.967,55 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,410,4900,K,,MacBook Cold,"1.964,71 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,480,4855,K,,Sofortabschreibung GWG,"-461,25 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4900,480,K,,"GWG in 2018:
1675        Diktiergerät        19,00                167,98
1590        Umb. 1&1 HomeServer Speed        19,00                126,04
1700        Apple Tastataur        19,00                167,23
4855        Sofortabschreibung GWG                        ","-461,25 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4140,4900,,,skr03 4140 Freiwillige soziale Aufwendung. LSt-frei,"3.393,27 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4957,965,K,,"Rückstellung Steuerberater & Co.,","5.000,00 €",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,35,1676,RW,,Umbuchung Abfindung Ralf auf Anlage,54500,2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,920,1676,RW,,Ausbuchen Hafteinlage Ralf,500,2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,2020,965,,,Bonus Wiedenmann nachträglich 2017,"3495,68",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4320,956,K,,GWsteuer Differenzbuchung kontrol -- Thiemer Ralf,-650,2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,410,2310,K,,"31.12.2018
2310
Abgänge (Restb. Buchverlust)
1.258,00",-1258,2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,410,2315,K,,"31.12.2018
2315
Abgänge (Restb. Buchgewinn)
2.729,00",-2729,2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,4957,965,K,,"Rückstellung GuV Erlösdifferenz T&R und kontrol
ich buche den Differenzbetrag auf Rückstellung.
20190804: ","599,86",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,9000,410,K,,"2016 und 2017 Anschaffungen, reduktion der Auszahlung an Kommanditisten, Liquiditätsvermnichtung aus Vorjahren.

Konto Inventar Inventarbezeichnung year AHK-Datum AHK Wj-Ende
25 25001 Homepage 2016 26.10.2016 9.260,08
410 410001 Apple iphone 7 Plus 128 GB 2016 28.10.2016 0,00
410 410002 Notebook Lenovo X1 2017 11.04.2017 0,00
410 410003 Apple MacBook Pro 2017 14.06.2017 1.889,92
410 410004 Samsung Galaxy S8 2017 13.08.2017 0,00
410 410005 Apple MacBook Pro 2017 07.10.2017 1.889,92
410 410006 Apple iPhone X 256GB 2017 10.11.2017 1.108,40
410 410007 Apple iPhone X 256GB 2017 10.11.2017 1.108,40
410 410008 Apple MacBook Pro 2017 20.12.2017 2.249,00
410 410009 Apple iPhone X 2017 20.12.2017 706,90
410 410010 Moderationskoffer Neuland 2017 03.11.2017 412,40
480 480001 Apple Watch 2017 07.10.2017 377,31
480 480002 Headset Bose Quiet Comfort (3 Stück) 2017 10.03.2017 794,09
     19.796,42

","-19696,42",2018-12,31.12.2018,"347.430,36 €",,,,,,,,,,
SKR03,9000,965,K,,EB: Aktiva - Rückstellungen Personalkosten - Rückstellungen Bens Bonus 2017,"3.495,68",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,965,K,,EB: Aktiva - Rückstellungen Personalkosten - Rückstellungen Bens Bonus,123000,2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,965,K,,EB: Aktiva - Rückstellungen Personalkosten - Rückstellungen Katjas Bonus,"36662,5",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,965,K,,EB: Aktiva - Rückstellungen Personalkosten - Rückstellungen Ingos Bonus,"9216,69",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,965,K,,EB: Bonus Wiedenmann nachträglich 2017,"3.495,68 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,25,K,,EB: Aktiva - A. Anlagevermögen,"2.449,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,35,K,,EB: Aktiva - A. Anlagevermögen,"54.500,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,380,K,,EB: Aktiva - A. Anlagevermögen,"7.922,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,410,K,,EB: Aktiva - A. Anlagevermögen,"9.997,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,1518,K,,EB: Aktiva - B. Umlaufvermögen-Vorräte,"300,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,9000,K,,"EB: Aktiva - B. Umlaufvermögen-Forderungen und sonstige
Vermögensgegenstände","0,00 €",2019-01,,"347.430,36 €",,,,,,,,,,
SKR03,9000,9000,K,,EB: Aktiva - B. Umlaufvermögen Kassenbestand,"0,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,9000,K,,"EB: Passiva - A. Eigenkapital
I. Kapitalanteile Kommanditisten II. Jahresüberschuss","0,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,9000,K,,EB: Passiva - B. Rückstellungen,"0,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,920,AN,,EB: Aktiva - Eigenkapital,"500,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,920,JM,,EB: Aktiva - Eigenkapital,"500,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,956,K,,EB: Aktiva - Rückstellungen Gewerbesteuer,"42.008,14 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,965,K,,EB: Aktiva - Rückstellungen Personalkosten,"0,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,970,K,,EB: Aktiva - Rückstellungen sonstige,"701,41 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,977,K,,EB: Aktiva - Rückstellungen Abschluss,"5.000,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,920,AN,,"EB: Aktiva - Verbindlichkeiten 2018: 9790 Restanteil 
nach Abzug der GV und Veränderunganlagen
=175640,02-101700,00-32781,49
","41.158,53 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,920,JM,,"EB: 
Verbindlichkeiten 2018: 9790 Restanteil 
nach Abzug der GV und Veränderunganlagen
=264386,11-141132-41405,71","90.472,62 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,920,RW,,EB: Aktiva - Verbindlichkeiten 2017: 9790 Restanteil nach Abzug der GV,"0,00 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,920,AN,,EB: Aktiva - Verbindlichkeiten 2017: 9790 Restanteil nach Abzug der GV,"53.118,61 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
SKR03,9000,920,JM,,EB: Aktiva - Verbindlichkeiten 2017: 9790 Restanteil nach Abzug der GV,"183.199,73 €",2019-01,1.1.2019,"347.430,36 €",,,,,,,,,,
ER,,,K,,SEPA-Basislastschrift WWK ALLGEMEINE VERSICHERUNG 41009214JAN19GEWERBE INHALT SVERSICHERUNG,"235,80 €",2019-01,02.01.2019,"347.194,56 €",,,,,,,,,,
ER,,,K,,Lebensversicherung Jan. 2019,"100,00 €",2019-01,02.01.2019,"347.094,56 €",   ,,,,,,,,,
GV,,,JM,,Kommanditistenentnahme 2019-01,"6.000,00 €",2019-01,02.01.2019,"341.094,56 €",,,,,,,,,,
GV,,,AN,,Kommanditistenentnahme 2019-01,"6.000,00 €",2019-01,02.01.2019,"335.094,56 €",,,,,,,,,,
ER,,,K,,Württembergische Haftpflicht,"898,81 €",2019-01,02.01.2019,"334.195,75 €",,,,,,,,,,
ER,,,K,CEWE-Transition,CEWE Reisekosten Johannes,"297,46 €",2018-12,03.01.2019,"333.898,29 €",,,,,,,,,,
ER,,,K,,Umzug kommitment - Unterstützung Anna Blume,"30,00 €",2018-12,03.01.2019,"333.868,29 €","333.838,29 €",,,,,,,,,
ER,,,K,,sipgate - Telefonie Büro ,"30,00 €",2019-01,04.01.2019,"333.838,29 €",,,,,,,,,,
AR,,,KR,10077-10044_BijouBrigitte-ScrumSchulung,RG Nov. | Katja |  Rechnung 2018-12-04-10251-10044,"6.426,00 €",2018-11,04.01.2019,"340.264,29 €",,,,,,"5.400,00 €",,,,"0,00 €"
ER,,,K,HB-Projektraum,Mindspace Ausgangsrechnung 201900615,"440,31 €",2018-12,07.01.2019,"339.823,98 €",,,,,,,,,,
ER,,,K,,Mindspace kommitment Ausgangsrechnung 201900123,"2.975,00 €",2018-01,07.01.2019,"336.848,98 €",,,,,,,,,,
ER,,,K,10045-10029_Kanban_EC-IT,Catering sitegeist | stornierte Rg. Nr.10230,"-1.186,79 €",2018-08,07.01.2019,"338.035,77 €",,,,,,,,,,
GWSteuer,,,K,,SEPA-Basislastschrift STEUERKASSE HAMBURG STEUERNR 046/638/02084 GEW. ST 2017,"7.641,94 €",2019-01,08.01.2019,"330.393,83 €",,,,,,,,,,
SKR03,956,4320,K,,Steuerrückstellung auflösen,"7.641,94 €",2019-01,08.01.2019,"330.393,83 €",,,,,,,,,,
ER,,,K,,RG Jan. | mite,"30,00 €",2019-01,08.01.2019,"330.363,83 €","330.363,83 €",,,,,,,,,
AR,,,"KR, JM",EWE-Katja,RG Nov. | Katja | Rechnungsnummer 2018-12-11-10255-10034,"27.447,35 €",2018-11,10.01.2019,"357.811,18 €",,,,,,"20.175,00 €",,,,"2.890,00 €"
AR,,,"KR, JM",EWE-Ingo,RG Nov. | Ingo | Rechnungsnummer 2018-12-11-10256-10034,"14.330,58 €",2018-11,10.01.2019,"372.141,76 €",,,,,,,"12.042,50 €",,,"0,00 €"
AR,,,"KR, JM",EWE-Ingo,RG Nov. | Ingo | Rechnungsnummer 2018-12-11-10257-10034,"7.443,45 €",2018-11,10.01.2019,"379.585,21 €",,,,,,,"6.255,00 €",,,"0,00 €"
AR,,,"KR, JM",EWE-Ingo,RG Nov. | Ingo | Rechnungsnummer 2018-12-11-10258-10034,"1.475,60 €",2018-11,10.01.2019,"381.060,81 €",,,,,,,"1.240,00 €",,,"0,00 €"
